SKU,Location,Quantity
"S925-BC-4107-PIN-3H","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-006-035-180","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-054-250-550","********USE ME ON HOLD*********",0
"S925-WHI-RIN-CEL-006-J","********USE ME ON HOLD*********",0
"S925-WHI-RIN-HAM-001-N","********USE ME ON HOLD*********",0
"GS-S925-NEC-CRY-002","********USE ME ON HOLD*********",0
"TIE-S925-BRA-028","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-024-120-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-050-400","********USE ME ON HOLD*********",0
"S925-BC-1674-PEN-6G","********USE ME ON HOLD*********",0
"S925-BLA-NEC-CHA-006-010-500","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-038-140-450","********USE ME ON HOLD*********",0
"S925-WHI-NEC-PEN-CZ-001-205","********USE ME ON HOLD*********",150
"GS-S925-BRA-028-190","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-057-150-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-021-080-180","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-053-050-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-008-025-450","********USE ME ON HOLD*********",0
"S925-BC-0389-PEN-3H","********USE ME ON HOLD*********",0
"S925-WHI-NEC-PEN-010","********USE ME ON HOLD*********",100
"BIA-S925-CHAIN-024-190-200","********USE ME ON HOLD*********",0
"CN-S925-LOC-003","********USE ME ON HOLD*********",0
"S925-MUL-NEC-LAY-002-010-450","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-001-060-800","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-011","********USE ME ON HOLD*********",0
"GS-ROSE-CHAIN-EXT-001-050","********USE ME ON HOLD*********",0
"S925-WHI-EAR-HOOP-PEN-002-010","********USE ME ON HOLD*********",203
"BIA-S925-CHAIN-001-035-550","********USE ME ON HOLD*********",0
"S925-WHI-EAR-SWA-005-266","********USE ME ON HOLD*********",0
"S925-WHI-EAR-SWA-005-202","********USE ME ON HOLD*********",0
"S925-pearl-6to7","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-SWA-011-001","********USE ME ON HOLD*********",200
"S925-WHI-BRA-BAN-006-600","********USE ME ON HOLD*********",0
"G9K-YEL-RIN-WED-001-025-J","********USE ME ON HOLD*********",25
"BIA-ROSE-CHAIN-007-040-360","********USE ME ON HOLD*********",0
"S925-BC-0380-PEN-2Y","********USE ME ON HOLD*********",0
"S925-BC-0407-PEN-6G","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-007-040-360","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-050-190-200","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-022-150-450","********USE ME ON HOLD*********",0
"S925-WHI-EAR-SWA-004-207","********USE ME ON HOLD*********",0
"S925-WHI-BRA-CHA-039-200","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-024-120-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-002-105-600","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-029","********USE ME ON HOLD*********",150
"S925-WHI-EAR-DROP-012","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-029-500-190","********USE ME ON HOLD*********",0
"S925-WHI-BRA-CHA-044-190","********USE ME ON HOLD*********",0
"S925-BC-8289-EAR-6G","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-019-110-250","********USE ME ON HOLD*********",0
"S925-WHI-RIN-HAM-001-L","********USE ME ON HOLD*********",0
"S925-WHI-RIN-CEL-006-S","Default",3
"S925-BC-0381-PEN-6G","Default",0
"S925-WHI-EAR-SWA-002-234","Default",0
"GS-S925-BRA-SLI-001","Default",18
"BIA-S925-CHAIN-001-095-700","Default",0
"BIA-S925-CHAIN-001-030-450","Default",597
"GL-9K-CHAIN-004-140-510","Default",74
"BIA-S925-CHAIN-022-150-500","Default",148
"BIA-GP-CHAIN-001-035-500","Default",1
"S925-WHI-EAR-STUD-038","Default",170
"S925-YEL-EAR-STUD-036","Default",173
"BIA-S925-CHAIN-041-220-600","Default",0
"BIA-GP-CHAIN-038-140-400","Default",0
"BIA-GP-CHAIN-009-140-400","Default",0
"S925-YEL-EAR-STUD-033","Default",171
"GS-S925-BRA-SLI-004","Default",3
"TIE-S925-EAR-005","Default",3
"TIE-S925-EAR-012","Default",7
"G9K-YEL-RIN-WED-001-035-U","Default",0
"G9K-YEL-RIN-WED-001-025-P","Default",0
"BIA-S925-CHAIN-049-020-700","Default",0
"S925-WHI-PEN-LET-001-W","Default",44
"S925-WHI-EAR-DROP-013","Default",2
"S925-WHI-EAR-CUFF-007","Default",200
"S925-WHI-EAR-STUD-018","Default",1
"BIA-S925-HOOP-002","Default",11
"BIA-S925-CHAIN-024-140-600","Default",2
"G9K-YEL-EAR-HOOP-002-015","Default",0
"S925-BC-5952-EAR-1W","Default",4
"S925-WHI-PEN-LEAF-001","Default",29
"BIA-S925-CHAIN-027-260-600","Default",0
"PAV-S925-HOOP-BALI-002-020","Default",98
"BIA-GP-CHAIN-041-220-250","Default",3
"BIA-GP-CHAIN-012-150-450","Default",0
"BIA-S925-CHAIN-001-075-500","Default",0
"S925-WHI-BRA-CHA-041-200","Default",36
"S925-BC-0568-PEN-6G","Default",0
"BIA-S925-CHAIN-014-035-500","Default",0
"GS-GP-HOOP-007","Default",0
"GS-S925-CHAIN-SLI-002-030","Default",3
"S925-BAW-NEC-CHA-016-045-450","Default",1
"S925-BC-5310-EAR-1W","Default",6
"S925-WHI-EAR-STUD-026","Default",0
"BIA-S925-CHAIN-008-035-450","Default",41
"MS-S925-LOC-002-CC45","Default",0
"BIA-S925-CHAIN-055-230-500","Default",24
"S925-BC-1895-PEN-5C","Default",0
"S925-YEL-PEN-COIN-003","Default",31
"S925-BLA-NEC-CHA-004-013-500","Default",89
"BIA-ROSE-CHAIN-007-040-500","Default",0
"S925-WHI-EAR-HOOP-PEN-008-012","Default",0
"S925-WHI-NEC-PEN-CZ-001-515","Default",0
"BIA-S925-CHAIN-019-110-220-250","Default",51
"BIA-S925-CHAIN-017-270-550","Default",0
"GS-GP-CHAIN-EXT-001","Default",29
"GS-S925-HOOP-025","Default",2
"S925-WHI-RIN-CEL-006-M","Default",74
"BIA-S925-CHAIN-046-170-550","Default",0
"G9K-WHI-BRA-CHA-001-190","Default",1
"BIA-ROSE-CHAIN-025-170-600","Default",0
"BIA-S925-CHAIN-007-040-700","Default",32
"S925-BC-0568-PEN-2Y","Default",3
"S925-WHI-NEC-PEN-015","Default",0
"BIA-S925-CHAIN-057-150-600","Default",0
"S925-YEL-EAR-STUD-043","Default",171
"BIA-S925-CHAIN-012-200-550","Default",0
"G9K-YEL-EAR-STUD-GEM-CZ-001-003","Default",0
"S925-BC-8497-EAR-1W","Default",5
"BIA-S925-CHAIN-032-170-550","Default",0
"S925-YEL-NEC-CHA-029-030-600","Default",0
"S925-WHI-PEN-COIN-001-CC50","Default",0
"S925-BC-5940-EAR-3H","Default",1
"G9K-YEL-RIN-WED-001-035-O","Default",0
"G9K-YEL-EAR-STUD-GEM-CZ-001-004","Default",0
"GS-ROSE-HOOP-055","Default",0
"S925-WHI-NEC-CHA-024-055-410","Default",0
"S925-WHI-RIN-CEL-002","Default",248
"BIA-ROSE-CHAIN-001-060-450","Default",0
"BIA-GP-CHAIN-025-170-500","Default",0
"BIA-ROSE-CHAIN-011-050-500","Default",0
"S925-WHI-NEC-CHA-028-030-450","Default",0
"S925-WHI-RIN-GEM-002-RUB","Default",0
"BIA-S925-CHAIN-025-170-550","Default",0
"BIA-S925-CHAIN-056-080-650","Default",0
"G9K-YEL-EAR-STUD-BALL-001-004","Default",0
"CS-9K-HOOP-015","Default",3
"BIA-S925-CHAIN-055-230-600","Default",0
"GS-S925-HOOP-015","Default",1
"S925-YEL-EAR-STUD-046","Default",0
"G9K-YEL-RIN-WED-001-040-T","Default",0
"GS-S925-HOOP-045","Default",3
"S925-WHI-PEN-LET-001-B","Default",20
"BIA-ROSE-CHAIN-038-140-600","Default",0
"MS-S925-TOE-002","Default",733
"S925-BC-0407-PEN-3H","Default",0
"BIA-ROSE-CHAIN-036-140-250","Default",0
"BIA-S925-CHAIN-044-630-200","Default",0
"S925-WHI-NEC-PEN-013","Default",0
"G9K-YEL-PEN-CROS-004","Default",2
"S925-YEL-NEC-CHA-027-055-410","Default",0
"BIA-ROSE-CHAIN-007-040-600","Default",0
"G9K-YEL-NEC-CHA-001-011-450","Default",0
"BIA-GP-CHAIN-007-040-700","Default",138
"BIA-S925-CHAIN-043-200-400","Default",0
"BIA-GP-CHAIN-045-140-250","Default",5
"S925-WHI-EAR-STUD-017","Default",40
"S925-YEL-NEC-CHA-024-055-410","Default",0
"BIA-S925-CHAIN-057-120-600","Default",0
"S925-BC-8222-EAR-5C","Default",0
"S925-WHI-PEN-KEY-001","Default",47
"S925-WHI-EAR-DROP-019","Default",0
"BIA-S925-CHAIN-015-120-700","Default",94
"S925-BC-0568-PEN-5C","Default",0
"BIA-ROSE-CHAIN-013-075-200","Default",0
"S925-WHI-NEC-CHA-001-028-450","Default",0
"BIA-S925-CHAIN-002-120-450","Default",0
"BIA-S925-CHAIN-010-040-550","Default",0
"S925-WHI-NEC-PEN-CZ-001-202","Default",0
"TIE-S925-BRA-026","Default",0
"S925-WHI-PEN-LET-001-C","Default",2
"S925-WHI-BRA-CHA-038-190","Default",7
"S925-WHI-EAR-STUD-037","Default",172
"S925-YEL-PEN-COIN-HAM-001","Default",31
"GP-pearl-7to8","Default",0
"BIA-S925-CHAIN-033-090-450","Default",0
"BIA-S925-CHAIN-052-040-400","Default",0
"S925-YEL-BRA-COIN-001-200","Default",39
"BIA-ROSE-CHAIN-007-040-700","Default",0
"G9K-YEL-RIN-WED-001-025-Z","Default",0
"BIA-S925-CHAIN-016-350-450","Default",78
"S925-WHI-RIN-CEL-006-I","Default",39
"S925-WHI-NEC-COIN-003-008-450","Default",29
"BIA-S925-CHAIN-020-200-180","Default",112
"BIA-ROSE-CHAIN-019-110-450","Default",0
"PAV-S925-HOOP-BALI-003-015","Default",234
"BIA-S925-CHAIN-019-110-200","Default",3
"G10K-YEL-NEC-CHA-002-014-510","Default",0
"BIA-GP-CHAIN-012-100-500","Default",75
"BIA-ROSE-CHAIN-025-170-550","Default",0
"BIA-S925-HOOP-HIN-010","Default",859
"BIA-S925-CHAIN-016-350-550","Default",59
"BIA-GP-CHAIN-001-035-550","Default",0
"S925-WHI-BRA-SLI-006-EAW","Default",0
"S925-WHI-EAR-HOOP-PEN-011-012","Default",0
"S925-BC-5940-EAR-2Y","Default",0
"BIA-S925-CHAIN-042-110-450","Default",0
"S925-WHI-BRA-SLI-006-RAW","Default",0
"BIA-S925-CHAIN-001-050-500","Default",0
"S925-WHI-EAR-STUD-013","Default",6
"S925-WHI-NEC-CHA-025-077-500","Default",29
"BIA-S925-CHAIN-049-050-500","Default",0
"G9K-YEL-BRA-CHA-004-090-205","Default",0
"GS-GP-HOOP-035","Default",0
"BIA-S925-CHAIN-001-060-600","Default",0
"BIA-S925-CHAIN-021-080-500","Default",0
"BIA-S925-CHAIN-056-150-450","Default",0
"BIA-GP-CHAIN-007-040-450","Default",14
"BIA-S925-CHAIN-041-220-500","Default",41
"BIA-ROSE-CHAIN-001-035-400","Default",0
"BIA-ROSE-CHAIN-004-040-550","Default",0
"S925-YEL-EAR-STUD-032","Default",171
"S925-BC-0568-PEN-3H","Default",0
"S925-WHI-EAR-HOOP-PEN-013-012","Default",0
"BIA-S925-CHAIN-056-150-500","Default",0
"S925-WHI-NEC-PEN-005","Default",0
"S925-WHI-BRA-COIN-003-200","Default",10
"BIA-S925-CHAIN-004-040-600","Default",3
"GS-ROSE-HOOP-007","Default",0
"S925-BC-1895-PEN-1W","Default",0
"S925-WHI-NEC-CHA-SWA-002-001-450","Default",0
"BIA-ROSE-CHAIN-012-150-550","Default",0
"S925-WHI-EAR-STUD-012","Default",21
"BIA-ROSE-CHAIN-019-110-400","Default",0
"TIE-S925-BRA-010","Default",0
"S925-BC-4107-PIN-3H","Default",3
"S925-WHI-RIN-HAM-001-N","Default",70
"GS-S925-BAN-002-650","Default",1
"S925-YEL-EAR-STUD-031","Default",170
"GS-S925-NEC-CRY-002","Default",197
"BIA-GP-CHAIN-011-050-500","Default",0
"BIA-S925-CHAIN-056-100-700","Default",40
"TIE-S925-BRA-028","Default",85
"BIA-S925-CHAIN-024-120-550","Default",0
"BIA-ROSE-CHAIN-001-060-800","Default",0
"S925-BC-1674-PEN-6G","Default",0
"BIA-S925-CHAIN-025-200-180","Default",0
"G9K-YEL-EAR-HOOP-002-020","Default",0
"BIA-S925-CHAIN-026-220-400","Default",0
"GS-S925-BAN-005-650","Default",1
"BIA-ROSE-CHAIN-020-200-700","Default",55
"S925-WHI-RIN-GEM-002-SAP","Default",0
"S925-WHI-NEC-PEN-CZ-001-205","Default",0
"S925-WHI-PEN-LET-001-A","Default",22
"PAV-S925-EAR-CEL-004","Default",0
"BIA-S925-CHAIN-036-140-550","Default",0
"S925-WHI-EAR-CUFF-001","Default",201
"MS-S925-LOC-001","Default",102
"BIA-S925-CHAIN-056-080-550","Default",0
"MS-S925-LOC-001-CC45","Default",0
"BIA-GP-HOOP-005","Default",0
"S925-BC-5952-EAR-2Y","Default",9
"S925-WHI-EAR-HOOP-PEN-002-010","Default",0
"S925-YEL-EAR-STUD-044","Default",0
"BIA-ROSE-CHAIN-011-050-400","Default",0
"S925-WHI-RIN-CEL-004","Default",76
"G9K-YEL-EAR-STUD-PERL-001-7to8","Default",0
"S925-pearl-6to7","Default",0
"BIA-S925-CHAIN-038-140-550","Default",0
"S925-WHI-EAR-STUD-SWA-011-001","Default",0
"S925-WHI-EAR-HOOP-008-025","Default",3
"BIA-GP-CHAIN-020-200-500","Default",1
"G9K-YEL-RIN-WED-001-025-J","Default",0
"BIA-ROSE-CHAIN-011-050-600","Default",0
"BIA-S925-CHAIN-025-200-200","Default",0
"BIA-GP-CHAIN-007-040-600","Default",0
"S925-WHI-EAR-CUFF-009","Default",105
"S925-WHI-NEC-CHA-001-028-500","Default",0
"S925-pearl-9to10","Default",0
"G9K-YEL-RIN-WED-001-025-K","Default",0
"Pavee-crown-swarovsk","Default",0
"S925-BC-0553-PEN-3H","Default",0
"TIE-S925-BRA-026-030-190","Default",3
"BIA-ROSE-CHAIN-031-230-200","Default",0
"BIA-S925-CHAIN-056-100-500","Default",3
"BIA-S925-CHAIN-054-250-600","Default",0
"BIA-GP-CHAIN-031-230-500","********USE ME ON HOLD*********",0
"G9K-YEL-EAR-STUD-GEM-CZ-001-005","********USE ME ON HOLD*********",50
"S925-WHI-EAR-SWA-002-234","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-006-035-450","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-025-170-500","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-011-050-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-095-700","********USE ME ON HOLD*********",0
"S925-WHI-EAR-SWA-005-001-L103","********USE ME ON HOLD*********",0
"TIE-S925-EAR-005","********USE ME ON HOLD*********",0
"TIE-S925-EAR-012","********USE ME ON HOLD*********",0
"S925-BC-8021-EAR-1W","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-016","********USE ME ON HOLD*********",0
"S925-BC-8222-EAR-2Y","********USE ME ON HOLD*********",0
"S925-YEL-EAR-STUD-038","********USE ME ON HOLD*********",0
"S925-BLA-NEC-CHA-006-010-450","********USE ME ON HOLD*********",0
"S925-WHI-EAR-CUFF-007","********USE ME ON HOLD*********",0
"BIA-S925-HOOP-002","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-024-140-600","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-019-110-550","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-004-040-400","********USE ME ON HOLD*********",0
"BIA-GP-HOOP-HIN-065","********USE ME ON HOLD*********",0
"G9K-YEL-EAR-HOOP-002-015","********USE ME ON HOLD*********",100
"S925-BLA-NEC-CHA-002-015-600","********USE ME ON HOLD*********",0
"S925-WHI-RIN-GEM-001-J","********USE ME ON HOLD*********",0
"S925-YEL-BRA-CHA-053-200","********USE ME ON HOLD*********",100
"G9K-YEL-EAR-STUD-GEM-CZ-001-006","********USE ME ON HOLD*********",50
"BIA-S925-CHAIN-001-075-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-011-050-600","********USE ME ON HOLD*********",0
"G9K-YEL-RIN-WED-001-040-S","********USE ME ON HOLD*********",20
"BIA-S925-CHAIN-028-240-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-012-150-550","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-013-075-200","********USE ME ON HOLD*********",0
"PAV-S925-HOOP-BALI-004-030","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-008-035-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-024-190-180","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-034-070-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-002-160-450","********USE ME ON HOLD*********",0
"S925-YEL-PEN-COIN-003","********USE ME ON HOLD*********",140
"S925-WHI-EAR-STUD-PERL-001-6to7","********USE ME ON HOLD*********",2
"BIA-S925-CHAIN-001-095-800","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-019-110-220-250","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-017-270-550","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-007-040-500","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-022-150-500","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-028-045-410","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-026-220-190","********USE ME ON HOLD*********",0
"S925-BLA-NEC-CHA-004-013-700","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-046-170-550","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-025-170-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-027-260-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-048-050-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-049-020-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-060-550","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-008-030-360","********USE ME ON HOLD*********",0
"S925-WHI-EAR-CUFF-003","********USE ME ON HOLD*********",0
"G9K-YEL-RIN-WED-001-035-O","********USE ME ON HOLD*********",20
"S925-WHI-PEN-COIN-HAM-001","********USE ME ON HOLD*********",140
"BIA-ROSE-CHAIN-020-200-450","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-020-200-600","********USE ME ON HOLD*********",0
"G9K-YEL-EAR-STUD-GEM-CZ-001-004","********USE ME ON HOLD*********",50
"S925-YEL-PEN-COIN-002","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-035-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-051-250-400","********USE ME ON HOLD*********",0
"S925-BC-0389-PEN-1W","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-SWA-008-001","********USE ME ON HOLD*********",360
"S925-WHI-RIN-CEL-002","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LEAF-002","********USE ME ON HOLD*********",0
"S925-BC-5940-EAR-1W","********USE ME ON HOLD*********",0
"TIE-S925-ANK-011","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-002-160-400","********USE ME ON HOLD*********",0
"CS-9K-HOOP-015","********USE ME ON HOLD*********",0
"G9K-YEL-NEC-CHA-007-009-360","********USE ME ON HOLD*********",100
"G9K-YEL-PEN-COIN-001","********USE ME ON HOLD*********",0
"TIE-S925-ANK-013","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-022-150-550","********USE ME ON HOLD*********",0
"S925-YEL-EAR-STUD-046","********USE ME ON HOLD*********",150
"S925-WHI-RIN-HAM-001-O","********USE ME ON HOLD*********",0
"G9K-YEL-NEC-CHA-007-009-450","********USE ME ON HOLD*********",100
"G9K-YEL-RIN-WED-001-025-N","********USE ME ON HOLD*********",45
"S925-WHI-EAR-CRAW-007","********USE ME ON HOLD*********",0
"S925-WHI-EAR-CUFF-011","********USE ME ON HOLD*********",0
"S925-WHI-EAR-CUFF-012","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-022-150-180","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-058-060-700","********USE ME ON HOLD*********",0
"S925-BC-5953-EAR-6G","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-016-350-190","********USE ME ON HOLD*********",0
"TIE-RHP-BRA-ELA-001","********USE ME ON HOLD*********",0
"S925-WHI-NEC-COIN-002-029-450","********USE ME ON HOLD*********",0
"S925-WHI-EAR-HOOP-013-020","********USE ME ON HOLD*********",0
"GS-S925-HOOP-020","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-015-120-900","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-017-270-500","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-024-055-410","********USE ME ON HOLD*********",0
"S925-YEL-BRA-BAN-HAM-001-600","********USE ME ON HOLD*********",0
"PAV-S925-EAR-TWIST-001","********USE ME ON HOLD*********",0
"S925-WHI-EAR-DROP-SWA-001-515","********USE ME ON HOLD*********",288
"TIE-S925-EAR-009","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-012-150-500","********USE ME ON HOLD*********",0
"S925-WHI-COM-EAR-008","********USE ME ON HOLD*********",60
"S925-WHI-NEC-CHA-001-028-450","********USE ME ON HOLD*********",0
"S925-YEL-EAR-STUD-034","********USE ME ON HOLD*********",0
"S925-WHI-PEN-COIN-003","********USE ME ON HOLD*********",140
"BIA-S925-CHAIN-006-035-550","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-019-110-500","********USE ME ON HOLD*********",0
"TIE-S925-BRA-003","********USE ME ON HOLD*********",0
"S925-MUL-NEC-LAY-002-010-410","********USE ME ON HOLD*********",0
"GS-S925-PEN-COIN-001","********USE ME ON HOLD*********",0
"S925-WHI-EAR-DROP-015","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-008-060-250","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LET-001-C","********USE ME ON HOLD*********",0
"S925-YEL-PEN-COIN-HAM-001","********USE ME ON HOLD*********",140
"GL-9K-CHAIN-003-140-510","********USE ME ON HOLD*********",0
"S925-BC-4107-PIN-5C","********USE ME ON HOLD*********",0
"TIE-S925-BRA-017","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-004-040-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-010-080-190","********USE ME ON HOLD*********",0
"S925-BC-8282-EAR-1W","********USE ME ON HOLD*********",0
"G9K-YEL-RIN-WED-001-025-M","********USE ME ON HOLD*********",45
"S925-YEL-BRA-COIN-001-200","********USE ME ON HOLD*********",0
"S925-BC-5952-EAR-5C","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-049-020-600","********USE ME ON HOLD*********",0
"G9K-YEL-RIN-WED-001-025-Z","********USE ME ON HOLD*********",5
"G9K-YEL-RIN-WED-001-035-W","********USE ME ON HOLD*********",20
"S925-BC-5305-EAR-1W","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-050-550","********USE ME ON HOLD*********",0
"S925-BC-0381-PEN-5C","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-002-105-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-010-080-200","********USE ME ON HOLD*********",0
"S925-BC-1924-PEN-6G","********USE ME ON HOLD*********",0
"S925-WHI-RIN-GEM-001-N","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-029-500-COL-500","********USE ME ON HOLD*********",0
"S925-WHI-EAR-DROP-SWA-001-501","********USE ME ON HOLD*********",288
"S925-BC-4034-PIN-3H","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-016-350-550","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-008-030-500","********USE ME ON HOLD*********",0
"S925-BC-1861-PEN-7M","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-050-500","********USE ME ON HOLD*********",0
"GP-pearl-9to10","********USE ME ON HOLD*********",0
"S925-WHI-NEC-LAY-001-017-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-051-160-700","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LET-001-J","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-012-100-500","********USE ME ON HOLD*********",0
"G9K-YEL-BRA-CHA-004-090-205","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-038-140-600","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-026-047-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-051-250-500","********USE ME ON HOLD*********",0
"S925-ROS-EAR-SWA-002-280","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-SWA-012-001","********USE ME ON HOLD*********",200
"CS-S925-HOOP-BALI-002","********USE ME ON HOLD*********",0
"G9K-YEL-RIN-WED-001-040-L","********USE ME ON HOLD*********",10
"S925-WHI-BRA-COIN-003-200","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-052-040-550","********USE ME ON HOLD*********",0
"S925-BC-1895-PEN-1W","********USE ME ON HOLD*********",0
"gold-curb-chain-500","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-SWA-002-001-450","********USE ME ON HOLD*********",0
"MS-S925-LOC-002","********USE ME ON HOLD*********",0
"S925-YEL-EAR-STUD-037","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-012-150-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-057-120-500","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-025-170-450","********USE ME ON HOLD*********",0
"S925-WHI-EAR-HOOP-016-020","********USE ME ON HOLD*********",0
"S925-WHI-PEN-ANML-001","********USE ME ON HOLD*********",0
"S925-MUL-BRA-LAY-001-200","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-019-110-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-031-230-180","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-038-140-400","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-041","********USE ME ON HOLD*********",0
"BIA-ROSE-HOOP-003","********USE ME ON HOLD*********",0
"S925-WHI-EAR-HOOP-017-020","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-013-075-200","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-025-055-550","********USE ME ON HOLD*********",0
"S925-BC-5953-EAR-1W","********USE ME ON HOLD*********",0
"TIE-S925-BRA-016","********USE ME ON HOLD*********",0
"G9K-YEL-EAR-HOOP-002-020","********USE ME ON HOLD*********",100
"S925-WHI-EAR-CUFF-001","********USE ME ON HOLD*********",0
"GL-9K-CHAIN-006-140-510","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-021-080-450","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LET-001-Z","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-008-025-600","********USE ME ON HOLD*********",0
"S925-YEL-EAR-DROP-020","********USE ME ON HOLD*********",140
"BIA-ROSE-CHAIN-024-140-600","********USE ME ON HOLD*********",0
"S925-WHI-EAR-DROP-018","********USE ME ON HOLD*********",0
"S925-BC-0553-PEN-5C","********USE ME ON HOLD*********",0
"S925-YEL-EAR-STUD-044","********USE ME ON HOLD*********",200
"PAV-S925-EAR-CRY-002","********USE ME ON HOLD*********",0
